mission_id,rocket_name,family,launch_date,launch_site,lat,lon,payload_kg,orbit,success,flight_time_min,cost_million_usd
490,rocket_291,soyuz,2021-04-30,Jiuquan,40.93753335193588,100.26455311305779,137,LEO,1,24,15.3
491,rocket_144,atlas,2024-05-11,Cape Canaveral,28.400287535658464,-80.59544174021704,3087,GTO,0,84,18.31
492,rocket_9,longmarch,2009-04-17,Baikonur,45.95940379315246,63.285709244101795,5389,Transfer,0,86,14.64
493,rocket_40,electron,2013-06-04,Baikonur,45.984917439533184,63.31009993501349,1511,SSO,1,121,19.78
494,rocket_291,soyuz,2017-06-15,Plesetsk,62.94423272248996,40.474781207973066,3192,HEO,0,103,31.17
495,rocket_41,ariane,2022-06-18,Plesetsk,62.911873531507425,40.475451003836085,1846,LEO,1,10,32.76
496,rocket_224,atlas,2010-05-31,Vandenberg,34.7518285890544,-120.56100479285602,2904,MEO,1,165,23.93
497,rocket_168,electron,2001-04-30,Jiuquan,40.95857243487472,100.28844454543514,890,HEO,1,131,17.8
498,rocket_117,vega,2015-12-17,Tanegashima,30.36150131962419,130.9489384802187,5767,HEO,0,115,60.7
499,rocket_300,ariane,2017-01-18,Vandenberg,34.73731330177915,-120.55625110563983,8983,SSO,1,122,41.16
500,rocket_127,delta,2003-04-19,Vandenberg,34.70647976491903,-120.55112118024878,4413,MEO,1,128,36.27
501,rocket_195,ariane,2006-12-02,Tanegashima,30.344568063147346,130.99193477875016,5505,MEO,0,144,58.61
502,rocket_55,longmarch,2004-02-08,Cape Canaveral,28.37107084765073,-80.59980469035716,603,MEO,1,131,10.86
503,rocket_185,vega,2012-02-06,Vandenberg,34.730149808695735,-120.56770044250368,791,GTO,0,14,31.98
504,rocket_96,atlas,2019-05-02,Satish Dhawan,13.717346906369636,80.21918784726306,1932,SSO,1,110,11.17
505,rocket_53,electron,2001-03-06,Vandenberg,34.727446552902876,-120.57221069611955,5358,MEO,1,116,32.84
506,rocket_167,atlas,2017-04-12,Cape Canaveral,28.40034273557868,-80.63239350877753,753,MEO,1,123,45.35
507,rocket_199,electron,2003-10-19,Kourou,5.203247901650866,-52.76560799474666,323,SSO,0,110,42.31
508,rocket_195,ariane,2007-08-09,Baikonur,45.988071806866344,63.33272698794526,5638,MEO,1,139,18.42
509,rocket_138,delta,2022-02-13,Baikonur,45.946681505454755,63.327685895877764,4395,LEO,1,17,37.61
510,rocket_223,ariane,2012-05-18,Tanegashima,30.385229991507238,130.9957030808012,2212,MEO,1,129,41.97
511,,,2016-03-13,,40.970654297835466,100.29133413092836,2131,,1,27,10.32
512,rocket_101,vega,2020-07-15,Vandenberg,34.75200480938873,-120.58307200612879,492,GTO,1,51,29.08
513,rocket_4,delta,2017-10-01,Plesetsk,62.9337944771875,40.47764005250034,7441,SSO,1,144,34.24
514,rocket_169,electron,2019-09-30,Plesetsk,62.93705489614982,40.4221345835934,819,HEO,1,145,5.0
515,rocket_154,ariane,2014-05-20,Kourou,5.183458692863836,-52.778428021836376,3068,HEO,1,147,32.47
516,rocket_91,longmarch,2017-11-11,Plesetsk,62.96891687003618,40.503888847834986,2785,MEO,0,117,11.41
517,rocket_295,vega,2010-11-15,Plesetsk,62.894572116877555,40.480674984417725,1857,HEO,1,144,20.64
518,rocket_202,delta,2016-05-16,Vandenberg,34.71976839500972,-120.57311651157413,6229,SSO,0,133,52.0
519,rocket_280,soyuz,2008-01-26,Cape Canaveral,28.396802269534486,-80.61021675963102,562,Transfer,1,83,31.79
520,rocket_108,vega,2019-09-01,Jiuquan,40.958337438949684,100.27231567273108,2487,Transfer,1,132,31.85
521,rocket_210,atlas,2022-05-25,Baikonur,45.96423719829117,63.305996055818056,965,Transfer,1,131,5.0
522,,,2011-05-02,,45.971415714518656,63.308881038872116,6872,,0,114,49.68
523,rocket_194,electron,2003-04-26,Satish Dhawan,13.730351238417507,80.1937038394073,2040,SSO,1,107,18.76
524,rocket_299,vega,2017-12-23,Tanegashima,30.36108610245606,130.93863746033165,2611,SSO,0,121,10.6
525,rocket_185,falcon,2024-01-31,Vandenberg,34.73985290418572,-120.55241161934644,7479,LEO,1,41,67.74
526,rocket_182,soyuz,2007-06-18,Cape Canaveral,28.403559899260525,-80.61020852519907,4306,SSO,0,100,45.11
527,rocket_170,electron,2019-04-23,Vandenberg,34.719346724928805,-120.5572164299459,1147,LEO,1,15,47.26
528,rocket_133,atlas,2009-12-16,Kourou,5.236680548221444,-52.7657725479632,2083,HEO,1,93,23.77
529,rocket_201,longmarch,2020-10-08,Baikonur,45.963093805579014,63.31333859006529,141,MEO,0,135,45.82
530,rocket_248,falcon,2004-09-08,Jiuquan,40.921035495012504,100.29923869804121,5763,HEO,0,92,55.27
531,rocket_60,atlas,2006-05-10,Plesetsk,62.91033410083515,40.459234460686055,4295,MEO,0,109,8.73
532,rocket_234,longmarch,2009-04-12,Satish Dhawan,13.7131175544146,80.23780122230538,718,MEO,1,128,34.0
533,rocket_50,vega,2019-08-27,Satish Dhawan,13.71405982908974,80.22131932839362,252,MEO,1,119,19.07
534,rocket_154,atlas,2002-01-02,Vandenberg,34.75016105693673,-120.56138404855453,2480,LEO,0,30,23.53
535,rocket_56,longmarch,2007-05-16,Kourou,5.280413675931662,-52.767823437234654,1389,SSO,0,97,48.45
536,rocket_283,ariane,2007-03-08,Plesetsk,62.95085470330833,40.446842636881826,2907,SSO,1,127,54.69
537,rocket_237,electron,2010-05-26,Tanegashima,30.38303837910348,130.9425607334575,1962,Transfer,0,136,23.61
538,rocket_96,ariane,2019-05-21,Tanegashima,30.376463939820034,130.95399514022404,6691,LEO,1,13,51.09
539,rocket_231,soyuz,2019-04-08,Tanegashima,30.348107019450612,130.96123200761176,2883,LEO,1,21,24.99
540,rocket_106,soyuz,2012-06-26,Vandenberg,34.75266718489411,-120.55561062990964,682,SSO,1,145,27.72
541,,,2008-05-21,,62.9225811547699,40.45343714723442,2936,,1,127,39.12
542,rocket_235,soyuz,2005-02-10,Jiuquan,40.957792498821895,100.30445225336378,645,Transfer,1,101,
543,rocket_271,vega,2014-01-21,Tanegashima,30.373781643344586,130.9614295539535,549,SSO,1,120,26.04
544,rocket_59,electron,2015-08-10,Plesetsk,62.991861859391896,40.51815832501232,2236,HEO,0,140,27.63
545,rocket_153,ariane,2003-10-20,Baikonur,45.992985666825405,63.297361354565496,4637,MEO,0,88,76.19
546,rocket_123,atlas,2013-09-12,Vandenberg,34.75916028390604,-120.58896392545931,1520,GTO,1,21,5.0
547,rocket_73,longmarch,2022-11-30,Tanegashima,30.370433233294012,130.9693961821506,3536,HEO,0,119,30.32
548,rocket_295,ariane,2017-03-18,Tanegashima,30.38143357082753,130.96036119611932,2181,GTO,1,30,57.82
549,rocket_276,vega,2007-10-09,Baikonur,45.99411161636979,63.32114923671225,1490,HEO,1,95,7.66
550,rocket_72,delta,2008-05-23,Plesetsk,62.92906876258616,40.51284152080287,4787,HEO,0,106,5.0
551,rocket_184,falcon,2000-06-06,Satish Dhawan,13.725668222974322,80.2191461595112,5554,GTO,1,49,25.62
552,rocket_197,soyuz,2022-09-03,Satish Dhawan,13.70425993014978,80.2152059376504,2342,HEO,0,140,22.54
553,rocket_213,vega,2019-11-29,Satish Dhawan,13.719581643099955,80.24872020639583,3042,GTO,1,63,25.48
554,rocket_290,atlas,2001-05-20,Kourou,5.215148446106588,-52.79144467506873,944,MEO,0,116,25.1
555,rocket_141,falcon,2010-01-31,Jiuquan,40.97030002583046,100.28894355634336,5928,GTO,1,27,54.79
556,rocket_290,vega,2022-03-21,Vandenberg,34.74714397940711,-120.57721330349061,1109,SSO,0,131,23.81
557,rocket_138,atlas,2024-05-12,Plesetsk,62.90995596737357,40.44274467385778,515,SSO,1,107,16.64
558,rocket_226,falcon,2024-07-04,Kourou,5.236694274975051,-52.80737008426876,6865,HEO,1,102,57.7
559,rocket_127,atlas,2013-05-09,Cape Canaveral,28.392424144997687,-80.62050396027132,1809,HEO,1,123,12.07
560,rocket_179,delta,2003-11-26,Satish Dhawan,13.711946406127709,80.20671938883555,3992,LEO,1,7,28.14
561,rocket_108,soyuz,2015-09-23,Tanegashima,30.398943729692448,130.92747865816455,299,GTO,0,71,21.52
562,rocket_106,ariane,2009-04-13,Cape Canaveral,28.392786515458706,-80.61622494093326,4239,SSO,0,143,57.21
563,rocket_273,longmarch,2012-08-10,Baikonur,45.95613810252088,63.32863522791323,2572,MEO,1,125,13.73
564,rocket_149,delta,2011-12-29,Vandenberg,34.774175617114686,-120.55583540619631,4443,GTO,1,64,9.42
565,rocket_31,electron,2012-06-09,Baikonur,45.958441161594656,63.32102161927576,2681,Transfer,1,148,27.82
566,rocket_128,ariane,2006-07-24,Plesetsk,62.91252019336515,40.468092192976464,2780,GTO,1,17,58.87
567,rocket_251,electron,2006-05-18,Jiuquan,40.97005834169051,100.29403055728001,403,Transfer,1,98,29.32
568,rocket_193,electron,2020-04-10,Vandenberg,34.71419556149693,-120.56924477121413,1825,Transfer,0,122,44.94
569,rocket_207,atlas,2023-02-16,Jiuquan,40.972962182050814,100.32848915386815,1694,Transfer,0,127,27.96
570,rocket_233,longmarch,2021-11-22,Plesetsk,62.890124128330385,40.4541936430396,50,SSO,1,126,32.63
571,rocket_48,falcon,2020-07-25,Plesetsk,62.957266725567116,40.47996056059924,4871,LEO,1,28,46.21
572,rocket_112,electron,2019-04-10,Kourou,5.263869090550489,-52.75378901795405,582,HEO,1,112,45.02
573,rocket_166,delta,2012-09-20,Plesetsk,62.91591324065373,40.510799767829525,5858,SSO,1,117,21.46
574,rocket_290,ariane,2021-10-08,Plesetsk,62.89869465616152,40.47637068084822,3516,Transfer,1,131,38.95
575,rocket_24,falcon,2004-06-19,Satish Dhawan,13.721095356747467,80.24939045835923,7018,LEO,1,-2,11.17
576,rocket_81,atlas,2019-10-18,Satish Dhawan,13.73910609592563,80.23964967248133,1527,LEO,1,9,24.95
577,rocket_104,electron,2005-12-01,Jiuquan,40.92339104000151,100.31558487229468,1858,GTO,0,75,39.88
578,rocket_48,delta,2016-03-02,Jiuquan,40.96818306237452,100.32290444351301,3857,LEO,0,8,18.41
579,rocket_85,longmarch,2002-04-28,Tanegashima,30.376939403535218,130.95411424114727,693,Transfer,0,137,24.46
580,rocket_120,delta,2019-04-03,Vandenberg,34.78568193466761,-120.56098985583291,4342,Transfer,1,130,17.49
581,rocket_1,atlas,2009-07-28,Satish Dhawan,13.728110640288186,80.24800570157967,661,LEO,1,27,5.0
582,rocket_116,ariane,2023-04-20,Satish Dhawan,13.707735469851105,80.23766231255489,6177,LEO,0,15,61.53
583,rocket_176,falcon,2005-05-29,Tanegashima,30.404160505511285,130.92707601691848,5622,Transfer,0,96,55.2
584,rocket_245,ariane,2003-03-06,Kourou,5.2632512570542485,-52.73518770873024,5153,HEO,1,131,34.26
585,rocket_53,atlas,2004-08-17,Plesetsk,62.9165618649979,40.48213754912781,6804,MEO,1,91,31.35
586,rocket_71,delta,2017-03-02,Baikonur,45.92549024457566,63.320021989090144,4746,Transfer,0,86,22.93
587,rocket_36,ariane,2023-10-18,Cape Canaveral,28.408774243621487,-80.61030508987473,869,SSO,1,119,41.81
588,rocket_226,ariane,2015-10-02,Kourou,5.236360337440889,-52.758547393083134,5058,Transfer,0,102,49.53
589,rocket_211,ariane,2019-11-05,Kourou,5.2216987355872515,-52.78019801525744,2266,LEO,1,0,48.1
590,rocket_72,atlas,2005-07-10,Tanegashima,30.37341865316271,130.94541751780727,3650,MEO,1,100,32.98
591,rocket_162,electron,2006-04-09,Kourou,5.269691594920338,-52.73112202615996,461,MEO,1,118,21.72
592,rocket_128,atlas,2012-10-12,Cape Canaveral,28.428807762241927,-80.58961643082765,1970,Transfer,1,104,26.1
593,rocket_106,delta,2023-03-23,Kourou,5.216728331109399,-52.79109731959349,6724,Transfer,0,152,28.3
594,rocket_152,electron,2002-06-13,Kourou,5.254648697419093,-52.77630200577927,2247,HEO,0,87,34.49
595,rocket_58,electron,2010-10-24,Satish Dhawan,13.724606359228783,80.21959793812803,1901,Transfer,1,147,5.51
596,rocket_271,atlas,2000-07-16,Plesetsk,62.94623974378143,40.467259760599745,748,MEO,1,149,36.73
597,rocket_199,ariane,2018-11-17,Plesetsk,62.94227395431696,40.494547480208915,6499,SSO,0,112,38.49
598,rocket_242,ariane,2003-04-10,Cape Canaveral,28.387918125722777,-80.60339619085894,3171,SSO,0,89,47.83
599,rocket_8,atlas,2011-10-05,Kourou,5.227852372652364,-52.738572129033024,226,LEO,1,9,24.58
600,rocket_204,falcon,2022-09-22,Jiuquan,40.97779169744687,100.29989602968118,4272,Transfer,1,146,46.64
601,rocket_217,electron,2018-01-16,Vandenberg,34.753173018300274,-120.57588301219499,2779,Transfer,1,123,36.26
602,rocket_143,ariane,2003-10-01,Jiuquan,40.95795661288711,100.29974557930768,3177,LEO,0,26,41.15
603,rocket_80,soyuz,2024-01-23,Plesetsk,62.94809718138422,40.46826228339239,2500,HEO,1,144,22.6
604,rocket_159,atlas,2019-08-16,Kourou,5.2685928426222555,-52.77545351167904,852,LEO,0,46,7.04
605,rocket_45,soyuz,2019-06-28,Vandenberg,34.74439197356435,-120.58510846213672,50,HEO,1,96,5.0
606,rocket_159,falcon,2007-11-17,Vandenberg,34.73713877602238,-120.57235424127713,8368,LEO,1,0,74.84
607,rocket_6,ariane,2007-05-08,Satish Dhawan,13.721231851435034,80.17613514731673,7140,MEO,1,123,49.36
608,rocket_86,delta,2016-09-05,Baikonur,45.9346217834982,63.25238539726342,5512,Transfer,1,127,34.67
609,rocket_61,delta,2001-04-25,Plesetsk,62.883026143755416,40.498392713244876,5776,HEO,0,104,29.48
610,rocket_269,delta,2002-11-12,Jiuquan,40.960856572870874,100.30789654070733,4500,Transfer,0,107,31.26
611,rocket_255,atlas,2020-06-01,Plesetsk,62.91914115996387,40.45757899940954,50,LEO,0,-4,20.94
612,rocket_291,vega,2007-06-27,Plesetsk,62.92349243088203,40.481830112944934,194,GTO,1,35,15.51
613,rocket_53,delta,2005-03-04,Kourou,5.216556952035947,-52.74835361034489,4981,Transfer,1,118,44.64
614,rocket_23,falcon,2000-07-20,Kourou,5.243915976974194,-52.76272898376091,4804,LEO,0,6,49.05
615,rocket_187,vega,2017-03-06,Baikonur,45.95887668284289,63.31969196256606,3068,GTO,0,62,26.17
616,rocket_284,falcon,2018-10-23,Kourou,5.240873144474054,-52.78980416813599,6354,MEO,0,59,58.57
617,rocket_214,soyuz,2014-05-08,Jiuquan,40.95649543234888,100.27483686881934,1471,LEO,1,0,32.24
618,rocket_62,longmarch,2022-07-09,Cape Canaveral,28.412793875597917,-80.6428457354332,2909,GTO,1,39,21.93
619,rocket_265,soyuz,2002-01-22,Tanegashima,30.39683892342579,130.97506877724976,590,LEO,1,8,5.36
620,rocket_145,vega,2013-12-08,Plesetsk,62.899531942220605,40.48239804279058,4476,LEO,1,14,47.68
621,rocket_5,vega,2016-07-19,Kourou,5.228073672668631,-52.790618005849886,4237,MEO,0,145,20.85
622,rocket_125,delta,2020-10-22,Plesetsk,62.890162044540844,40.489841351994635,3297,SSO,0,149,28.83
623,rocket_101,vega,2024-07-07,Kourou,5.177910712068458,-52.75617168981427,679,GTO,1,10,30.48
624,rocket_210,falcon,2001-01-26,Kourou,5.240676960515792,-52.74729113167166,5143,SSO,0,124,33.63
625,rocket_5,longmarch,2015-01-10,Cape Canaveral,28.389217071881333,-80.59473352780886,1172,Transfer,1,74,16.47
626,rocket_158,electron,2004-08-30,Kourou,5.2418179411518,-52.80791063560903,1000,SSO,0,118,37.4
627,rocket_215,soyuz,2022-01-26,Cape Canaveral,28.394894377816847,-80.64554157686959,1742,GTO,0,13,11.68
628,rocket_48,delta,2001-12-20,Kourou,5.277863958644199,-52.798237668391266,2986,SSO,1,118,35.46
629,rocket_191,electron,2020-07-25,Vandenberg,34.74490161299018,-120.58555574778592,2818,SSO,0,125,20.85
630,rocket_259,atlas,2005-12-27,Tanegashima,30.399132163097278,130.9264566428682,1148,LEO,0,-14,26.87
631,rocket_223,falcon,2005-11-11,Kourou,5.268995673724816,-52.7823696103952,2889,MEO,1,105,39.8
632,rocket_162,delta,2017-08-17,Plesetsk,62.923061563840065,40.46270837843769,3829,MEO,1,107,40.98
633,rocket_140,vega,2010-06-24,Vandenberg,34.76989250776422,-120.59330428724641,588,GTO,0,47,31.58
634,rocket_300,ariane,2004-11-20,Baikonur,45.98940565792836,63.283466417450576,4207,LEO,0,14,48.39
635,rocket_231,ariane,2020-11-26,Plesetsk,62.94563869084632,40.49393304537532,3474,HEO,0,110,23.18
636,rocket_275,atlas,2016-01-27,Kourou,5.202778331688656,-52.75793495870501,2667,HEO,0,129,20.32
637,rocket_238,delta,2011-11-20,Vandenberg,34.7484851759207,-120.52683513858835,873,LEO,1,18,44.33
638,rocket_156,ariane,2001-10-22,Kourou,5.231018563106939,-52.801457878026234,1068,MEO,1,79,50.71
639,rocket_47,ariane,2011-02-18,Plesetsk,62.918797475096305,40.47768951258929,5808,HEO,1,132,58.73
640,rocket_154,falcon,2011-09-02,Baikonur,45.9544873813203,63.305648140266804,7070,LEO,0,3,81.47
641,rocket_232,electron,2011-03-17,Vandenberg,34.75006873725742,-120.58783422440361,844,HEO,1,127,5.0
642,rocket_72,atlas,2005-06-12,Cape Canaveral,28.40274259881242,-80.62118898280987,500,LEO,1,-32,60.63
643,,,2008-11-20,,30.386518088738647,130.95401137027977,814,,1,111,20.75
644,rocket_299,atlas,2011-08-11,Vandenberg,34.75879327728862,-120.59955035079685,2744,LEO,1,21,22.01
645,rocket_102,atlas,2019-11-22,Baikonur,45.991607633713166,63.33142123476707,1301,LEO,0,30,37.67
646,rocket_63,longmarch,2001-11-30,Satish Dhawan,13.717595515348957,80.2227011422318,1204,LEO,0,12,42.7
647,rocket_294,ariane,2019-06-06,Tanegashima,30.390532920567882,130.9558773143408,6081,HEO,1,117,40.48
648,rocket_196,falcon,2019-02-20,Baikonur,45.992394022153086,63.28327890835764,2220,MEO,1,112,16.72
649,rocket_96,soyuz,2012-05-02,Jiuquan,40.954160312670815,100.30047607419411,3010,HEO,1,104,24.38
650,rocket_18,ariane,2011-01-09,Jiuquan,40.96513368496989,100.28706884507338,7002,HEO,0,84,16.54
651,rocket_282,electron,2021-06-27,Cape Canaveral,28.392586972706177,-80.58208003201527,606,LEO,1,21,6.32
652,rocket_197,delta,2006-02-26,Tanegashima,30.365100690392637,130.9470485500338,6193,GTO,1,54,52.45
653,rocket_279,soyuz,2000-11-15,Tanegashima,30.36423077078755,130.9768585953859,2799,Transfer,1,121,21.1
654,rocket_246,longmarch,2024-06-04,Satish Dhawan,13.736762106646466,80.25365677155071,2689,MEO,1,143,57.74
655,rocket_199,longmarch,2012-02-17,Baikonur,45.942071993865646,63.31431546636981,660,LEO,1,22,17.93
656,rocket_113,longmarch,2001-04-25,Jiuquan,40.95137660535931,100.31343129349825,4234,LEO,0,31,37.71
657,rocket_272,vega,2016-01-13,Kourou,5.246409756895485,-52.78435856019375,2288,GTO,0,46,23.08
658,rocket_127,atlas,2010-10-26,Jiuquan,40.978222934416266,100.29832651377468,567,SSO,1,128,21.33
659,rocket_113,falcon,2017-06-03,Plesetsk,62.956337465803095,40.48278560901762,5790,GTO,1,54,36.76
660,rocket_122,ariane,2014-04-07,Plesetsk,62.89532823220425,40.480259978242756,3984,SSO,1,100,29.71
661,rocket_181,falcon,2006-05-17,Kourou,5.235015901676532,-52.75821832243699,4571,HEO,0,125,38.86
662,rocket_90,delta,2021-12-31,Cape Canaveral,28.393278642483914,-80.62391521838593,5301,LEO,1,3,15.97
663,rocket_120,falcon,2009-10-24,Cape Canaveral,28.423769868628693,-80.63088323703705,4165,SSO,1,97,58.12
664,rocket_1,vega,2014-11-18,Kourou,5.234937863966062,-52.779019636070764,4445,GTO,0,17,41.46
665,rocket_91,longmarch,2014-07-07,Cape Canaveral,28.375019068200547,-80.58977297736047,836,LEO,0,36,48.0
666,rocket_73,ariane,2004-12-22,Plesetsk,62.90619612560368,40.51090390148554,4636,LEO,0,10,61.49
667,rocket_203,longmarch,2004-07-13,Plesetsk,62.9092724971872,40.48902954475111,3142,MEO,0,122,28.28
668,rocket_70,longmarch,2007-01-24,Tanegashima,30.392456487020112,130.93767686553258,245,Transfer,0,147,42.59
669,rocket_163,vega,2007-10-25,Plesetsk,62.940984611614404,40.447666815749464,341,GTO,0,50,25.43
670,rocket_194,ariane,2013-10-05,Jiuquan,40.97764937286866,100.27371632804399,8257,GTO,1,60,41.44
671,rocket_1,ariane,2017-07-25,Cape Canaveral,28.3911418274302,-80.61563430374387,7904,GTO,1,34,37.26
672,rocket_114,longmarch,2004-09-01,Satish Dhawan,13.708572108175707,80.24703233572362,397,GTO,1,21,57.31
673,rocket_40,longmarch,2010-09-04,Plesetsk,62.9625217456076,40.462784499725366,918,MEO,0,144,29.83
674,rocket_46,ariane,2015-01-22,Satish Dhawan,13.730815734270648,80.1869685719048,3460,LEO,1,2,52.94
675,rocket_108,delta,2011-03-12,Vandenberg,34.7605296375021,-120.56782673943727,4983,MEO,0,147,25.27
676,rocket_56,delta,2000-01-21,Cape Canaveral,28.389933705891007,-80.59587390929848,8459,HEO,0,98,26.19
677,rocket_215,vega,2007-06-18,Tanegashima,30.36968756356439,130.9777303116701,1872,HEO,1,94,30.34
678,rocket_180,electron,2024-06-29,Tanegashima,30.397920551500267,130.90024987117204,627,LEO,1,16,25.36
679,rocket_296,vega,2010-02-12,Baikonur,45.97843396367643,63.29354636719681,466,HEO,0,153,23.83
680,rocket_18,atlas,2013-03-24,Cape Canaveral,28.365938253066467,-80.61644510028927,2212,MEO,1,141,36.38
681,rocket_54,delta,2003-04-30,Plesetsk,62.89770606252612,40.49829629289689,5772,GTO,1,16,29.11
682,rocket_83,electron,2003-05-13,Vandenberg,34.73748687238575,-120.54461951274075,485,MEO,1,136,31.93
683,rocket_16,vega,2019-05-07,Baikonur,45.97063837576253,63.301545263496656,1774,SSO,1,116,9.38
684,rocket_81,electron,2002-05-27,Vandenberg,34.735694066894276,-120.59122045401332,1234,MEO,1,134,62.32
685,rocket_98,soyuz,2018-05-11,Jiuquan,40.95413041156247,100.27513173654854,992,Transfer,1,106,40.31
686,rocket_153,delta,2010-08-27,Vandenberg,34.7550461230322,-120.60502670220835,5395,LEO,1,-2,30.53
687,rocket_293,electron,2022-01-08,Baikonur,45.98565113624708,63.33627800289799,1460,LEO,1,33,40.98
688,rocket_2,longmarch,2019-03-07,Vandenberg,34.7212586785286,-120.55909262129934,1848,MEO,0,149,19.51
689,rocket_103,vega,2004-05-08,Cape Canaveral,28.390955030523887,-80.60024226968332,1092,GTO,1,19,
690,rocket_150,ariane,2003-09-04,Satish Dhawan,13.70004267997829,80.20149589471175,5866,LEO,0,17,42.96
691,rocket_204,delta,2021-02-14,Satish Dhawan,13.718053892123985,80.26152614776962,6332,Transfer,1,117,38.82
692,rocket_47,delta,2024-05-28,Tanegashima,30.376625568441124,130.95624213836567,5980,GTO,1,53,35.35
693,rocket_196,longmarch,2016-07-27,Baikonur,45.9689735171506,63.315350401983146,5276,HEO,0,120,25.9
694,rocket_135,falcon,2019-09-22,Satish Dhawan,13.751753399965658,80.23078688141624,933,MEO,1,124,42.67
695,rocket_138,soyuz,2002-10-06,Baikonur,45.94331859030192,63.31215445538945,1877,Transfer,1,122,28.22
696,rocket_44,atlas,2015-06-03,Tanegashima,30.3853774236088,130.96691610042055,544,SSO,1,92,40.52
697,rocket_284,soyuz,2002-09-26,Tanegashima,30.414977434718793,130.99755479386295,503,SSO,1,108,35.73
698,rocket_275,electron,2021-04-19,Kourou,5.225304866583113,-52.76210057088583,169,HEO,0,115,23.9
699,rocket_41,delta,2017-09-16,Cape Canaveral,28.412460477132214,-80.62498668138537,2005,SSO,1,133,11.03
700,rocket_62,ariane,2020-02-22,Baikonur,45.98558826201911,63.32093403854142,5522,GTO,1,21,46.21
701,rocket_99,soyuz,2005-08-29,Cape Canaveral,28.39784443793346,-80.59294839600335,530,HEO,0,120,41.06
702,rocket_223,atlas,2009-01-21,Baikonur,45.970581677166905,63.31083127353364,2657,SSO,1,98,5.0
703,rocket_164,delta,2003-01-02,Vandenberg,34.740662181168105,-120.54330687042342,1618,HEO,1,89,36.28
704,,,2014-08-18,,40.957597660974926,100.27301987664104,966,,1,117,33.96
705,rocket_7,vega,2023-06-10,Tanegashima,30.37301599294137,130.9645302027634,1472,LEO,0,0,5.0
706,rocket_77,electron,2006-08-25,Vandenberg,34.77054610728578,-120.58078869505317,1220,LEO,1,0,39.78
707,rocket_147,atlas,2024-01-10,Plesetsk,62.92016846735563,40.48934386123838,2012,HEO,1,112,36.22
708,rocket_197,delta,2021-10-12,Satish Dhawan,13.70298653791012,80.23011802068187,3120,LEO,0,11,27.24
709,rocket_142,ariane,2018-01-28,Baikonur,45.985131914305555,63.330642714807205,4874,SSO,0,85,54.99
710,rocket_20,electron,2017-10-02,Plesetsk,62.88877366216675,40.47385958493059,256,Transfer,1,131,39.3
711,rocket_26,soyuz,2021-04-25,Jiuquan,40.956630310829695,100.28066206756914,436,MEO,1,124,54.02
712,rocket_173,falcon,2013-08-05,Jiuquan,40.949363158012964,100.30788721906859,5373,MEO,0,76,42.06
713,rocket_51,vega,2010-03-23,Baikonur,45.95226989274701,63.306138528417414,4749,MEO,0,122,39.25
714,rocket_165,vega,2012-02-01,Tanegashima,30.36125971800601,130.92998888071313,854,SSO,0,110,17.61
715,rocket_97,atlas,2019-10-25,Kourou,5.236892154488686,-52.74285840463038,348,HEO,1,109,32.26
716,rocket_265,vega,2016-10-09,Cape Canaveral,28.370035558577523,-80.59701466618482,5688,SSO,1,107,14.78
717,rocket_34,ariane,2013-12-15,Tanegashima,30.399122368695487,130.9691835046688,3637,GTO,1,53,38.02
718,rocket_89,falcon,2008-08-24,Kourou,5.220564560852142,-52.73580958668448,5343,LEO,1,27,42.89
719,rocket_17,soyuz,2020-06-22,Cape Canaveral,28.396734908488696,-80.61880727587422,954,MEO,1,99,5.0
720,rocket_141,soyuz,2016-07-10,Satish Dhawan,13.712062464692263,80.21004471381846,50,SSO,1,133,39.06
721,rocket_64,electron,2001-05-15,Kourou,5.21976156681784,-52.77349024599098,1554,MEO,0,101,39.05
722,rocket_229,vega,2007-12-19,Satish Dhawan,13.736442308571316,80.23355948624503,1292,SSO,0,109,
723,rocket_177,longmarch,2007-05-03,Jiuquan,40.97841044355291,100.3056181867583,2043,Transfer,1,128,45.02
724,rocket_146,atlas,2001-03-25,Tanegashima,30.38394787874138,130.9469753178442,695,LEO,1,26,51.21
725,rocket_293,ariane,2009-08-12,Kourou,5.2349787866977,-52.772937707931376,4102,Transfer,1,109,34.89
726,rocket_106,soyuz,2012-01-26,Tanegashima,30.375062954538127,130.98159980736878,4790,SSO,0,110,38.15
727,rocket_5,falcon,2021-04-07,Baikonur,45.93981868748139,63.32074033139282,6965,Transfer,1,164,67.99
728,rocket_5,ariane,2010-01-14,Jiuquan,40.97639839444361,100.31769138051506,7047,SSO,1,124,68.8
729,rocket_141,delta,2019-01-04,Tanegashima,30.352314390937075,130.9539653248316,5653,MEO,0,129,28.95
730,rocket_130,vega,2009-10-15,Satish Dhawan,13.701110735160281,80.25278489835128,1546,MEO,1,106,26.46
731,rocket_300,electron,2004-08-03,Cape Canaveral,28.355391146276553,-80.62469740280459,88,SSO,1,108,49.63
732,rocket_288,longmarch,2012-09-05,Jiuquan,40.93664067141565,100.31604159552893,1378,Transfer,0,127,5.0
733,rocket_247,atlas,2002-11-11,Plesetsk,62.92868212975777,40.465295854934816,1073,MEO,1,157,44.56
734,rocket_142,longmarch,2011-09-18,Jiuquan,40.947452548920104,100.29732069938282,6529,GTO,1,42,38.5
